orderid,customerid,orderplaceddatetime,ordercompletiondatetime,orderstatus
398,7,1997-01-01 09:47:29,1997-01-01 09:47:29,Completed
399,9,1983-07-21 05:03:10,1983-07-21 05:03:10,Completed
400,3,1978-06-03 18:45:08,1978-06-03 18:45:08,Completed
401,3,1974-07-15 11:26:51,1974-07-15 11:26:51,InProgress
402,8,1983-08-06 17:56:51,1983-08-06 17:56:51,Completed
403,3,1993-01-10 02:38:13,1993-01-10 02:38:13,Completed
404,8,2017-02-22 10:34:00,2017-02-22 10:34:00,InProgress
405,6,1996-08-30 04:00:43,1996-08-30 04:00:43,Completed
406,4,2021-01-11 15:13:49,2021-01-11 15:13:49,InProgress
407,6,2020-11-20 20:29:25,2020-11-20 20:29:25,Completed
408,3,2005-03-27 02:44:23,2005-03-27 02:44:23,InProgress
409,7,2008-07-31 17:48:19,2008-07-31 17:48:19,Completed
410,8,1976-03-03 10:45:39,1976-03-03 10:45:39,Completed
411,10,2005-09-13 15:06:37,2005-09-13 15:06:37,Completed
412,7,1984-02-20 20:35:45,1984-02-20 20:35:45,Cancelled
413,6,1984-10-22 23:26:15,1984-10-22 23:26:15,InProgress
414,4,2019-08-07 13:57:36,2019-08-07 13:57:36,Completed
415,10,1984-04-03 07:50:57,1984-04-03 07:50:57,Cancelled
416,4,2017-09-08 14:03:50,2017-09-08 14:03:50,Cancelled
417,6,1980-08-11 19:28:41,1980-08-11 19:28:41,InProgress
418,8,2014-08-24 07:16:25,2014-08-24 07:16:25,InProgress
419,5,1977-05-05 20:37:23,1977-05-05 20:37:23,InProgress
420,5,2018-06-18 10:41:04,2018-06-18 10:41:04,Cancelled
421,3,1987-05-21 14:02:22,1987-05-21 14:02:22,Cancelled
422,9,1992-12-23 21:47:22,1992-12-23 21:47:22,Cancelled
423,6,2005-11-28 06:42:16,2005-11-28 06:42:16,Completed
424,5,1988-05-06 11:31:01,1988-05-06 11:31:01,Cancelled
425,2,1997-12-18 17:04:28,1997-12-18 17:04:28,Cancelled
426,9,1993-07-05 17:37:05,1993-07-05 17:37:05,Cancelled
427,2,1983-01-17 23:21:25,1983-01-17 23:21:25,InProgress
428,4,1974-09-05 03:27:27,1974-09-05 03:27:27,Cancelled
429,1,2000-07-06 16:14:40,2000-07-06 16:14:40,Cancelled
430,8,1988-07-03 03:36:07,1988-07-03 03:36:07,Completed
431,3,1985-10-09 18:17:22,1985-10-09 18:17:22,InProgress
432,7,2001-09-02 19:54:25,2001-09-02 19:54:25,Completed
433,10,2014-06-18 10:36:34,2014-06-18 10:36:34,Cancelled
434,6,1973-03-07 03:59:33,1973-03-07 03:59:33,Cancelled
435,10,1982-10-07 11:50:49,1982-10-07 11:50:49,InProgress
436,6,2021-12-08 16:11:23,2021-12-08 16:11:23,Completed
437,3,2015-12-03 05:07:42,2015-12-03 05:07:42,Completed
438,5,1980-01-24 15:12:15,1980-01-24 15:12:15,Completed
439,1,1976-09-15 20:39:08,1976-09-15 20:39:08,InProgress
440,1,1985-09-11 10:56:14,1985-09-11 10:56:14,Cancelled
441,6,1997-01-25 01:31:02,1997-01-25 01:31:02,Cancelled
442,10,2010-12-27 09:17:18,2010-12-27 09:17:18,Completed
443,1,2019-11-21 10:47:45,2019-11-21 10:47:45,Cancelled
444,7,1977-10-10 02:35:33,1977-10-10 02:35:33,InProgress
445,7,2008-05-05 02:17:05,2008-05-05 02:17:05,Cancelled
446,2,1993-09-12 12:30:32,1993-09-12 12:30:32,Cancelled
447,5,2015-05-05 01:43:51,2015-05-05 01:43:51,InProgress
448,1,2021-04-30 22:39:27,2021-04-30 22:39:27,Cancelled
449,10,2017-10-23 17:25:30,2017-10-23 17:25:30,Cancelled
450,3,2021-12-29 10:59:54,2021-12-29 10:59:54,Completed
451,6,2017-03-08 12:35:15,2017-03-08 12:35:15,InProgress
452,4,2013-05-03 04:10:16,2013-05-03 04:10:16,Cancelled
453,10,1980-04-07 19:14:21,1980-04-07 19:14:21,Cancelled
454,6,1996-02-05 20:32:29,1996-02-05 20:32:29,Completed
455,10,2016-11-25 19:31:49,2016-11-25 19:31:49,Completed
456,5,1972-12-29 14:48:29,1972-12-29 14:48:29,Completed
457,5,2005-09-29 04:48:37,2005-09-29 04:48:37,Cancelled
458,5,1972-12-01 17:00:49,1972-12-01 17:00:49,Completed
459,1,1975-04-19 06:26:33,1975-04-19 06:26:33,Completed
460,5,2015-02-08 19:51:20,2015-02-08 19:51:20,InProgress
461,10,1996-06-27 09:42:20,1996-06-27 09:42:20,Completed
462,5,1970-01-31 02:59:43,1970-01-31 02:59:43,InProgress
463,2,1972-12-26 16:09:57,1972-12-26 16:09:57,Completed
464,9,2008-01-24 15:50:02,2008-01-24 15:50:02,Cancelled
465,7,1971-02-10 15:15:05,1971-02-10 15:15:05,Cancelled
466,9,2018-02-11 17:31:12,2018-02-11 17:31:12,InProgress
467,10,2017-01-10 09:31:51,2017-01-10 09:31:51,Completed
468,4,2011-07-04 00:00:36,2011-07-04 00:00:36,InProgress
469,10,1991-05-02 02:40:31,1991-05-02 02:40:31,InProgress
470,5,1994-07-11 08:41:27,1994-07-11 08:41:27,Cancelled
471,3,2010-01-31 13:18:36,2010-01-31 13:18:36,InProgress
472,8,1998-05-10 15:59:43,1998-05-10 15:59:43,InProgress
473,8,1972-04-19 23:08:34,1972-04-19 23:08:34,InProgress
474,10,2008-09-29 12:49:55,2008-09-29 12:49:55,Completed
475,7,2009-07-19 02:03:57,2009-07-19 02:03:57,InProgress
476,3,1989-07-07 01:47:09,1989-07-07 01:47:09,InProgress
477,10,1992-08-02 09:09:24,1992-08-02 09:09:24,Cancelled
478,4,2003-08-28 13:06:44,2003-08-28 13:06:44,InProgress
479,9,2008-11-01 06:34:09,2008-11-01 06:34:09,InProgress
480,9,2000-08-06 23:16:45,2000-08-06 23:16:45,InProgress
481,7,1982-04-22 05:31:10,1982-04-22 05:31:10,InProgress
482,3,1995-03-02 11:33:47,1995-03-02 11:33:47,Cancelled
483,2,2020-12-09 07:53:48,2020-12-09 07:53:48,InProgress
484,4,1984-10-16 17:52:19,1984-10-16 17:52:19,Completed
485,4,2012-06-07 13:33:12,2012-06-07 13:33:12,Cancelled
486,7,1973-10-27 04:13:37,1973-10-27 04:13:37,Completed
487,3,1971-08-13 07:05:53,1971-08-13 07:05:53,Completed
488,3,2015-10-05 11:51:12,2015-10-05 11:51:12,Completed
489,8,1996-04-04 06:16:39,1996-04-04 06:16:39,InProgress
490,7,1988-02-06 13:56:09,1988-02-06 13:56:09,InProgress
491,7,1978-05-08 06:47:14,1978-05-08 06:47:14,InProgress
492,5,1970-11-18 20:45:30,1970-11-18 20:45:30,InProgress
493,6,1988-12-01 10:45:23,1988-12-01 10:45:23,InProgress
494,9,1985-06-23 04:26:35,1985-06-23 04:26:35,Completed
495,6,2010-11-21 10:09:24,2010-11-21 10:09:24,Cancelled
496,8,1985-07-02 16:30:23,1985-07-02 16:30:23,Cancelled
497,4,1972-12-14 14:40:31,1972-12-14 14:40:31,InProgress
498,2,2004-03-06 09:45:05,2004-03-06 09:45:05,Completed
499,6,2006-01-17 15:04:27,2006-01-17 15:04:27,Completed
500,6,2015-06-18 10:48:47,2015-06-18 10:48:47,InProgress
501,6,1987-01-08 02:23:34,1987-01-08 02:23:34,Completed
502,7,1985-02-23 16:17:56,1985-02-23 16:17:56,Cancelled
503,7,1981-09-18 18:56:30,1981-09-18 18:56:30,Cancelled
504,4,2017-06-29 11:42:35,2017-06-29 11:42:35,InProgress
505,5,2004-10-24 02:28:20,2004-10-24 02:28:20,Cancelled
506,2,1980-07-19 17:42:35,1980-07-19 17:42:35,InProgress
507,7,1987-12-15 16:41:17,1987-12-15 16:41:17,InProgress
508,9,2016-08-17 22:16:32,2016-08-17 22:16:32,Cancelled
509,6,2006-07-13 14:33:57,2006-07-13 14:33:57,Completed
510,6,2013-07-30 16:42:57,2013-07-30 16:42:57,Completed
511,9,2015-09-09 07:09:57,2015-09-09 07:09:57,InProgress
512,5,1983-08-07 08:54:56,1983-08-07 08:54:56,InProgress
513,2,1971-07-08 06:27:44,1971-07-08 06:27:44,InProgress
514,2,2019-05-16 18:38:35,2019-05-16 18:38:35,InProgress
515,9,2018-10-13 21:45:59,2018-10-13 21:45:59,InProgress
516,3,2017-02-01 04:55:28,2017-02-01 04:55:28,Cancelled
517,7,1998-12-11 00:34:53,1998-12-11 00:34:53,InProgress
518,9,1982-08-08 13:32:50,1982-08-08 13:32:50,Cancelled
519,8,2008-12-08 21:30:36,2008-12-08 21:30:36,InProgress
520,7,1987-02-16 23:13:53,1987-02-16 23:13:53,Cancelled
521,5,2013-02-06 14:26:04,2013-02-06 14:26:04,Cancelled
522,7,2007-10-21 05:42:30,2007-10-21 05:42:30,Cancelled
523,3,2003-10-03 15:14:48,2003-10-03 15:14:48,InProgress
524,5,1990-02-02 23:52:17,1990-02-02 23:52:17,Cancelled
525,7,2012-07-03 04:58:05,2012-07-03 04:58:05,Cancelled
526,9,1993-03-24 09:18:31,1993-03-24 09:18:31,InProgress
527,6,2011-11-01 06:57:50,2011-11-01 06:57:50,Cancelled
528,3,1991-05-04 14:23:15,1991-05-04 14:23:15,Cancelled
529,10,2017-12-25 22:54:20,2017-12-25 22:54:20,InProgress
530,1,1987-02-03 19:19:36,1987-02-03 19:19:36,Completed
531,5,1985-06-08 17:02:10,1985-06-08 17:02:10,Completed
532,3,1976-04-05 04:48:11,1976-04-05 04:48:11,Completed
533,2,1984-06-27 10:11:50,1984-06-27 10:11:50,InProgress
534,10,2005-10-25 15:58:28,2005-10-25 15:58:28,InProgress
535,2,2008-04-27 09:33:22,2008-04-27 09:33:22,InProgress
536,4,1994-10-03 03:40:11,1994-10-03 03:40:11,Cancelled
537,10,1972-10-16 12:57:26,1972-10-16 12:57:26,Cancelled
538,10,1994-06-10 20:02:20,1994-06-10 20:02:20,Completed
539,4,2012-12-07 17:24:55,2012-12-07 17:24:55,InProgress
540,3,1970-12-23 01:56:18,1970-12-23 01:56:18,InProgress
541,6,1977-12-23 16:22:15,1977-12-23 16:22:15,InProgress
542,2,1971-08-23 10:46:51,1971-08-23 10:46:51,Cancelled
543,4,2013-05-20 03:13:56,2013-05-20 03:13:56,InProgress
544,3,2009-11-22 06:42:42,2009-11-22 06:42:42,Cancelled
545,4,1972-04-07 09:52:11,1972-04-07 09:52:11,InProgress
546,7,1994-12-10 14:15:55,1994-12-10 14:15:55,InProgress
547,9,1988-11-17 12:37:28,1988-11-17 12:37:28,InProgress
548,7,1979-06-09 20:09:18,1979-06-09 20:09:18,InProgress
549,2,1976-01-03 00:06:46,1976-01-03 00:06:46,Completed
550,4,1994-01-04 08:41:51,1994-01-04 08:41:51,InProgress
551,7,1980-01-14 12:24:07,1980-01-14 12:24:07,Cancelled
552,9,2004-11-13 13:31:37,2004-11-13 13:31:37,InProgress
553,7,1990-12-08 06:53:14,1990-12-08 06:53:14,Completed
554,8,2009-03-26 21:30:43,2009-03-26 21:30:43,InProgress
555,7,2010-09-15 03:36:30,2010-09-15 03:36:30,Cancelled
556,9,1973-03-14 10:15:46,1973-03-14 10:15:46,Cancelled
557,1,1998-01-07 05:04:26,1998-01-07 05:04:26,Completed
558,2,1977-03-17 22:21:50,1977-03-17 22:21:50,Cancelled
559,6,2016-12-28 03:03:05,2016-12-28 03:03:05,Cancelled
560,10,1979-08-12 00:43:55,1979-08-12 00:43:55,Cancelled
561,10,2015-01-29 21:11:42,2015-01-29 21:11:42,Cancelled
562,5,1987-05-14 21:25:17,1987-05-14 21:25:17,InProgress
563,4,2013-05-10 05:29:55,2013-05-10 05:29:55,Cancelled
564,1,1985-12-06 17:56:28,1985-12-06 17:56:28,Cancelled
565,6,2011-12-07 14:45:13,2011-12-07 14:45:13,Cancelled
566,10,1983-07-30 05:59:50,1983-07-30 05:59:50,Completed
567,5,2016-07-09 10:46:53,2016-07-09 10:46:53,InProgress
568,8,1974-06-18 08:25:06,1974-06-18 08:25:06,Completed
569,7,1970-07-01 02:43:32,1970-07-01 02:43:32,InProgress
570,8,1970-12-11 19:08:43,1970-12-11 19:08:43,Cancelled
571,8,1979-10-02 19:02:28,1979-10-02 19:02:28,InProgress
572,7,2017-01-30 15:14:36,2017-01-30 15:14:36,Completed
573,9,2014-03-23 22:25:25,2014-03-23 22:25:25,Cancelled
574,1,1991-01-13 21:58:16,1991-01-13 21:58:16,Completed
575,3,2003-08-19 19:24:13,2003-08-19 19:24:13,Completed
576,6,1999-03-24 05:19:46,1999-03-24 05:19:46,Completed
577,1,2004-02-07 11:30:35,2004-02-07 11:30:35,Cancelled
578,7,2017-03-30 03:45:12,2017-03-30 03:45:12,InProgress
579,5,2017-11-23 23:27:38,2017-11-23 23:27:38,Completed
580,2,2005-02-17 23:05:10,2005-02-17 23:05:10,InProgress
581,4,1982-11-14 12:04:10,1982-11-14 12:04:10,Cancelled
582,9,2006-05-06 17:08:09,2006-05-06 17:08:09,Completed
583,6,1988-08-28 15:13:27,1988-08-28 15:13:27,Completed
584,9,1989-11-07 10:05:22,1989-11-07 10:05:22,Cancelled
585,6,1972-12-19 07:07:02,1972-12-19 07:07:02,Completed
586,7,2014-07-10 11:30:15,2014-07-10 11:30:15,Cancelled
587,3,1975-07-03 18:07:54,1975-07-03 18:07:54,InProgress
588,9,2016-12-14 22:33:08,2016-12-14 22:33:08,Cancelled
589,2,1973-07-28 06:10:07,1973-07-28 06:10:07,Cancelled
590,4,1985-10-14 23:25:53,1985-10-14 23:25:53,Completed
591,3,2003-03-18 13:34:11,2003-03-18 13:34:11,Cancelled
592,9,1988-05-18 11:11:28,1988-05-18 11:11:28,Cancelled
593,6,1980-04-27 22:47:03,1980-04-27 22:47:03,InProgress
594,1,2009-09-22 04:20:08,2009-09-22 04:20:08,InProgress
595,3,2001-06-08 08:49:56,2001-06-08 08:49:56,InProgress
596,9,1996-01-18 16:03:37,1996-01-18 16:03:37,Completed
597,6,2005-04-20 02:29:23,2005-04-20 02:29:23,Completed
598,10,2010-05-12 17:16:08,2010-05-12 17:16:08,Completed
599,3,2001-04-03 18:30:54,2001-04-03 18:30:54,Completed
600,10,1995-02-23 20:06:01,1995-02-23 20:06:01,Completed
601,6,1971-11-08 03:50:59,1971-11-08 03:50:59,InProgress
602,7,1980-12-15 07:25:25,1980-12-15 07:25:25,InProgress
603,9,2021-03-23 23:42:23,2021-03-23 23:42:23,Cancelled
604,10,1997-02-16 07:29:19,1997-02-16 07:29:19,Cancelled
605,3,2007-07-27 14:14:10,2007-07-27 14:14:10,Cancelled
606,9,2000-11-30 19:47:15,2000-11-30 19:47:15,InProgress
607,6,2002-08-21 12:51:06,2002-08-21 12:51:06,Cancelled
608,2,1994-12-17 12:39:49,1994-12-17 12:39:49,Cancelled
609,10,1970-07-22 18:58:41,1970-07-22 18:58:41,Completed
610,6,1993-01-01 17:26:36,1993-01-01 17:26:36,Completed
611,8,2002-04-10 15:30:20,2002-04-10 15:30:20,Completed
612,8,2017-06-05 15:23:31,2017-06-05 15:23:31,Completed
613,5,2020-12-04 13:37:55,2020-12-04 13:37:55,Cancelled
614,8,2003-11-06 00:32:04,2003-11-06 00:32:04,InProgress
615,4,1994-02-26 20:32:16,1994-02-26 20:32:16,Cancelled
616,9,2011-12-05 10:04:30,2011-12-05 10:04:30,Completed
617,10,1986-04-28 04:37:18,1986-04-28 04:37:18,Completed
618,7,2004-01-17 05:00:37,2004-01-17 05:00:37,Cancelled
619,2,1989-12-23 00:24:26,1989-12-23 00:24:26,InProgress
620,9,1986-12-20 16:40:30,1986-12-20 16:40:30,InProgress
621,9,2013-11-18 00:23:57,2013-11-18 00:23:57,Completed
622,6,1980-06-27 18:30:41,1980-06-27 18:30:41,InProgress
623,6,1974-07-10 09:27:05,1974-07-10 09:27:05,InProgress
624,7,1996-03-27 13:26:38,1996-03-27 13:26:38,InProgress
625,4,1973-12-06 23:37:13,1973-12-06 23:37:13,Completed
626,2,2019-10-18 18:31:37,2019-10-18 18:31:37,InProgress
627,3,1989-10-04 15:32:37,1989-10-04 15:32:37,Completed
628,4,1997-08-24 13:37:30,1997-08-24 13:37:30,Completed
629,8,1973-04-26 22:21:10,1973-04-26 22:21:10,Cancelled
630,1,1973-11-26 15:54:35,1973-11-26 15:54:35,Cancelled
631,6,2002-11-02 16:18:54,2002-11-02 16:18:54,Completed
632,7,2014-07-18 01:05:32,2014-07-18 01:05:32,InProgress
633,2,2000-11-29 12:43:47,2000-11-29 12:43:47,Cancelled
634,4,2017-08-24 10:29:30,2017-08-24 10:29:30,Completed
635,3,1992-12-04 04:17:59,1992-12-04 04:17:59,Completed
636,5,2004-10-14 18:02:44,2004-10-14 18:02:44,Cancelled
637,8,2014-02-03 23:06:19,2014-02-03 23:06:19,Completed
638,7,1976-08-17 10:29:59,1976-08-17 10:29:59,InProgress
639,5,1997-10-09 08:08:01,1997-10-09 08:08:01,Completed
640,8,2000-04-12 02:14:39,2000-04-12 02:14:39,Completed
641,2,1997-07-13 14:48:21,1997-07-13 14:48:21,Cancelled
642,6,1994-08-02 23:47:01,1994-08-02 23:47:01,Completed
643,10,1970-05-14 02:10:02,1970-05-14 02:10:02,Completed
644,9,2008-07-01 03:06:57,2008-07-01 03:06:57,InProgress
645,10,2018-09-11 20:53:47,2018-09-11 20:53:47,Cancelled
646,5,1985-04-16 02:44:56,1985-04-16 02:44:56,Cancelled
647,7,1978-06-27 05:08:39,1978-06-27 05:08:39,InProgress
648,7,2010-06-21 15:54:36,2010-06-21 15:54:36,Cancelled
649,6,1994-04-02 16:56:51,1994-04-02 16:56:51,Cancelled
650,7,1992-03-06 05:03:20,1992-03-06 05:03:20,Completed
651,8,2017-06-08 21:14:50,2017-06-08 21:14:50,Cancelled
652,9,1994-05-22 07:08:53,1994-05-22 07:08:53,Completed
653,6,1976-10-18 11:15:26,1976-10-18 11:15:26,Cancelled
654,7,2015-05-27 13:16:52,2015-05-27 13:16:52,Completed
655,2,1994-01-10 11:22:10,1994-01-10 11:22:10,Cancelled
656,3,2005-11-17 04:05:05,2005-11-17 04:05:05,InProgress
657,6,2020-04-24 17:58:07,2020-04-24 17:58:07,InProgress
658,8,1987-10-16 09:53:31,1987-10-16 09:53:31,Completed
659,6,2006-01-22 06:04:29,2006-01-22 06:04:29,Completed
660,7,2014-12-05 14:13:11,2014-12-05 14:13:11,Completed
661,8,1979-01-28 16:33:43,1979-01-28 16:33:43,Completed
662,6,2020-11-22 09:27:48,2020-11-22 09:27:48,InProgress
663,1,1988-11-01 22:59:53,1988-11-01 22:59:53,InProgress
664,3,2017-03-13 10:55:50,2017-03-13 10:55:50,Completed
665,2,2015-10-18 05:48:14,2015-10-18 05:48:14,Completed
666,1,1977-04-10 09:02:05,1977-04-10 09:02:05,Completed
667,1,1988-04-30 20:01:23,1988-04-30 20:01:23,InProgress
668,8,2009-10-27 17:55:42,2009-10-27 17:55:42,Completed
669,8,2021-06-01 17:37:14,2021-06-01 17:37:14,Cancelled
670,3,1978-05-15 22:56:08,1978-05-15 22:56:08,Cancelled
671,3,2018-04-03 08:08:23,2018-04-03 08:08:23,InProgress
672,3,2013-05-25 09:25:39,2013-05-25 09:25:39,Cancelled
673,8,2007-01-11 21:39:00,2007-01-11 21:39:00,InProgress
674,2,2002-08-31 10:11:34,2002-08-31 10:11:34,Completed
675,5,1994-08-20 13:49:55,1994-08-20 13:49:55,Completed
676,7,2019-03-14 11:20:37,2019-03-14 11:20:37,Completed
677,8,2008-09-06 01:01:02,2008-09-06 01:01:02,InProgress
678,10,2015-07-26 23:38:06,2015-07-26 23:38:06,Cancelled
679,8,1982-11-27 04:36:47,1982-11-27 04:36:47,Cancelled
680,3,2002-01-10 17:38:31,2002-01-10 17:38:31,Cancelled
681,8,1989-10-07 18:56:58,1989-10-07 18:56:58,InProgress
682,9,1985-11-19 19:37:38,1985-11-19 19:37:38,Completed
683,8,2021-05-22 23:21:17,2021-05-22 23:21:17,Cancelled
684,3,1983-07-19 00:18:08,1983-07-19 00:18:08,Completed
685,8,1991-08-30 15:13:08,1991-08-30 15:13:08,InProgress
686,3,1991-01-01 10:04:03,1991-01-01 10:04:03,InProgress
687,1,1978-07-27 10:17:11,1978-07-27 10:17:11,InProgress
688,10,1992-11-18 05:23:17,1992-11-18 05:23:17,InProgress
689,3,2009-05-06 19:32:20,2009-05-06 19:32:20,Completed
690,8,2004-01-18 22:16:40,2004-01-18 22:16:40,Completed
691,4,2002-06-12 22:13:42,2002-06-12 22:13:42,Cancelled
692,5,2005-07-29 03:03:03,2005-07-29 03:03:03,Completed
693,7,2008-06-29 15:54:44,2008-06-29 15:54:44,InProgress
694,7,1975-09-12 13:57:07,1975-09-12 13:57:07,Cancelled
695,1,2012-08-29 04:04:51,2012-08-29 04:04:51,Completed
696,1,2008-01-27 00:04:00,2008-01-27 00:04:00,InProgress
697,7,2018-07-26 20:57:36,2018-07-26 20:57:36,Cancelled
698,1,1986-07-02 19:40:59,1986-07-02 19:40:59,Cancelled
699,3,2005-08-03 03:19:01,2005-08-03 03:19:01,Cancelled
700,10,1997-08-05 04:53:56,1997-08-05 04:53:56,Cancelled
701,6,1983-10-11 19:07:33,1983-10-11 19:07:33,Cancelled
702,9,1981-01-19 09:42:01,1981-01-19 09:42:01,Cancelled
703,1,1992-04-13 02:25:16,1992-04-13 02:25:16,Completed
704,8,2017-11-28 06:26:12,2017-11-28 06:26:12,Completed
705,5,1996-08-13 06:47:03,1996-08-13 06:47:03,Completed
706,8,2012-09-05 21:18:11,2012-09-05 21:18:11,Cancelled
707,10,2015-01-13 04:24:07,2015-01-13 04:24:07,Cancelled
708,7,1977-12-09 11:30:59,1977-12-09 11:30:59,InProgress
709,5,1979-01-10 14:07:18,1979-01-10 14:07:18,Cancelled
710,2,2019-01-01 07:51:46,2019-01-01 07:51:46,InProgress
711,8,1991-12-08 07:19:30,1991-12-08 07:19:30,Cancelled
712,3,2020-07-21 06:36:49,2020-07-21 06:36:49,Completed
713,10,1975-06-16 00:56:50,1975-06-16 00:56:50,InProgress
714,1,1995-08-19 20:45:02,1995-08-19 20:45:02,Cancelled
715,1,1973-04-26 09:15:25,1973-04-26 09:15:25,Completed
716,9,2005-08-03 13:00:01,2005-08-03 13:00:01,Completed
717,3,2010-11-25 01:27:20,2010-11-25 01:27:20,Cancelled
718,5,1978-02-19 19:39:58,1978-02-19 19:39:58,Completed
719,6,2001-08-10 04:16:46,2001-08-10 04:16:46,InProgress
720,10,1990-03-02 06:23:35,1990-03-02 06:23:35,Cancelled
721,8,2001-06-02 10:14:10,2001-06-02 10:14:10,InProgress
722,8,1976-09-25 11:56:45,1976-09-25 11:56:45,Cancelled
723,7,2006-05-11 09:19:13,2006-05-11 09:19:13,InProgress
724,8,1996-05-24 19:36:03,1996-05-24 19:36:03,Completed
725,10,2009-07-25 20:26:59,2009-07-25 20:26:59,Completed
726,7,2019-01-23 05:51:25,2019-01-23 05:51:25,InProgress
727,6,1987-11-01 20:48:12,1987-11-01 20:48:12,Completed
728,2,1995-06-20 03:09:27,1995-06-20 03:09:27,Cancelled
729,5,2012-07-20 20:57:34,2012-07-20 20:57:34,InProgress
730,6,2004-01-03 23:03:27,2004-01-03 23:03:27,InProgress
731,6,2011-03-31 02:00:00,2011-03-31 02:00:00,InProgress
732,9,2013-08-27 10:52:02,2013-08-27 10:52:02,Completed
733,9,1982-11-10 05:03:00,1982-11-10 05:03:00,Cancelled
734,6,2019-09-15 12:44:11,2019-09-15 12:44:11,InProgress
735,3,1978-10-14 14:36:22,1978-10-14 14:36:22,InProgress
736,7,1973-04-03 13:37:06,1973-04-03 13:37:06,Cancelled
737,10,2008-08-04 13:28:08,2008-08-04 13:28:08,InProgress
738,7,1984-03-27 22:50:26,1984-03-27 22:50:26,InProgress
739,1,2017-03-31 00:49:18,2017-03-31 00:49:18,Cancelled
740,9,1971-12-04 10:14:34,1971-12-04 10:14:34,InProgress
741,8,2017-04-26 03:10:09,2017-04-26 03:10:09,Cancelled
742,1,1981-12-14 00:07:05,1981-12-14 00:07:05,InProgress
743,1,2021-12-27 20:09:07,2021-12-27 20:09:07,InProgress
744,4,1977-09-16 18:15:31,1977-09-16 18:15:31,Cancelled
745,3,1992-08-20 11:30:38,1992-08-20 11:30:38,Completed
746,9,2012-04-10 17:30:15,2012-04-10 17:30:15,InProgress
747,9,2006-09-12 22:24:55,2006-09-12 22:24:55,InProgress
748,8,2004-11-24 00:07:38,2004-11-24 00:07:38,Completed
749,8,2008-07-28 08:55:28,2008-07-28 08:55:28,Cancelled
750,3,2017-04-19 04:39:00,2017-04-19 04:39:00,Cancelled
751,3,2000-11-23 11:27:19,2000-11-23 11:27:19,Cancelled
752,2,1995-05-13 08:11:37,1995-05-13 08:11:37,Completed
753,5,1998-12-05 14:31:20,1998-12-05 14:31:20,Completed
754,9,1975-10-01 20:56:37,1975-10-01 20:56:37,InProgress
755,10,1984-04-01 20:18:18,1984-04-01 20:18:18,InProgress
756,9,1973-09-08 04:10:59,1973-09-08 04:10:59,InProgress
757,7,1984-10-20 11:43:15,1984-10-20 11:43:15,Cancelled
758,10,2020-06-08 20:09:53,2020-06-08 20:09:53,Completed
759,4,1971-02-19 08:52:48,1971-02-19 08:52:48,Completed
760,6,1985-09-22 09:48:38,1985-09-22 09:48:38,InProgress
761,8,2008-06-07 02:58:43,2008-06-07 02:58:43,InProgress
762,1,1993-03-19 07:28:00,1993-03-19 07:28:00,InProgress
763,3,1996-10-27 15:31:17,1996-10-27 15:31:17,Completed
764,1,1986-10-01 03:30:33,1986-10-01 03:30:33,Completed
765,3,1994-12-17 02:16:40,1994-12-17 02:16:40,InProgress
766,2,2000-04-27 10:00:39,2000-04-27 10:00:39,InProgress
767,10,1971-01-29 18:13:16,1971-01-29 18:13:16,Cancelled
768,7,1972-03-19 14:11:13,1972-03-19 14:11:13,Cancelled
769,5,1975-03-28 17:46:12,1975-03-28 17:46:12,InProgress
770,4,1975-02-26 02:18:22,1975-02-26 02:18:22,Completed
771,9,1990-07-15 04:27:03,1990-07-15 04:27:03,InProgress
772,3,1974-01-27 23:05:07,1974-01-27 23:05:07,InProgress
773,7,2009-09-18 09:38:00,2009-09-18 09:38:00,Completed
774,4,2012-07-18 16:27:27,2012-07-18 16:27:27,Cancelled
775,1,2010-04-21 22:57:59,2010-04-21 22:57:59,InProgress
776,2,2007-11-21 07:31:34,2007-11-21 07:31:34,Cancelled
777,7,2017-04-16 08:51:43,2017-04-16 08:51:43,Cancelled
778,7,2003-08-15 22:01:13,2003-08-15 22:01:13,Completed
779,3,2020-08-24 20:51:00,2020-08-24 20:51:00,InProgress
780,9,1977-12-05 13:00:22,1977-12-05 13:00:22,Cancelled
781,10,2019-08-27 07:41:00,2019-08-27 07:41:00,Completed
782,7,2019-09-13 22:38:03,2019-09-13 22:38:03,InProgress
783,7,1978-04-23 04:45:45,1978-04-23 04:45:45,InProgress
784,5,1989-02-05 18:50:12,1989-02-05 18:50:12,InProgress
785,2,2017-04-08 17:26:05,2017-04-08 17:26:05,Completed
786,2,1991-01-20 05:51:57,1991-01-20 05:51:57,Cancelled
787,9,1988-08-06 20:07:32,1988-08-06 20:07:32,Completed
788,1,1986-07-25 03:02:34,1986-07-25 03:02:34,InProgress
789,6,1987-07-31 04:06:15,1987-07-31 04:06:15,InProgress
790,9,2013-01-21 06:19:07,2013-01-21 06:19:07,Completed
791,3,2009-07-24 18:26:39,2009-07-24 18:26:39,Cancelled
792,3,1986-06-15 13:48:19,1986-06-15 13:48:19,InProgress
793,3,1994-12-04 23:50:21,1994-12-04 23:50:21,Completed
794,7,2020-12-17 00:26:26,2020-12-17 00:26:26,Cancelled
795,5,2011-12-15 20:34:35,2011-12-15 20:34:35,Completed
